Date,Time Start,Time End,Polygon-Location,Species,Count,Behavior,Notes,Observers,Longitude,Latitude
11/19/2015,8:51,9:39,Oak Restoration,HOFI,1,,,"MH, JN",-119.879816,34.417503
11/19/2015,8:51,9:39,Oak Restoration,MODO,1,,,"MH, JN",-119.881048,34.417246
11/19/2015,8:51,9:39,Oak Restoration,NOFL,1,,flew to Sycamore site,"MH, JN",-119.878535,34.416863
11/19/2015,8:51,9:39,Oak Restoration,RCKI,1,,,"MH, JN",-119.881809,34.417502
11/19/2015,8:51,9:39,Oak Restoration,SAPH,1,,,"MH, JN",-119.879973,34.417144
11/19/2015,8:51,9:39,Oak Restoration,WCSP,1,,,"MH, JN",-119.880628,34.417439
11/19/2015,8:51,9:39,Oak Restoration,WCSP,1,,,"MH, JN",-119.880628,34.417439
11/19/2015,8:51,9:39,Oak Restoration,WCSP,1,,,"MH, JN",-119.880628,34.417439
11/19/2015,8:51,9:39,Oak Restoration,WCSP,1,,,"MH, JN",-119.879797,34.417364
11/19/2015,8:51,9:39,Oak Restoration,WCSP,1,,,"MH, JN",-119.879797,34.417364
11/19/2015,8:51,9:39,Oak Restoration,WCSP,1,,,"MH, JN",-119.879797,34.417364
11/19/2015,8:51,9:39,Oak Restoration,WCSP,1,,,"MH, JN",-119.879797,34.417364
11/19/2015,8:51,9:39,Oak Restoration,WCSP,1,,,"MH, JN",-119.879797,34.417364
11/19/2015,8:51,9:39,Oak Restoration,WEBL,1,,,"MH, JN",-119.881747,34.417613
11/19/2015,8:51,9:39,Oak Restoration,WEBL,1,,,"MH, JN",-119.879816,34.417503
11/19/2015,8:51,9:39,Oak Restoration,WREN,1,,,"MH, JN",-119.879493,34.417396
11/19/2015,7:02,7:17,Slough Mouth,AMPI,1,,,"MH, JN",-119.881506,34.409638
11/19/2015,7:02,7:17,Slough Mouth,BBPL,1,,,"MH, JN",-119.881506,34.409638
11/19/2015,7:02,7:17,Slough Mouth,BBPL,1,,,"MH, JN",-119.881506,34.409638
11/19/2015,7:02,7:17,Slough Mouth,DCCO,1,,,"MH, JN",-119.880621,34.40978
11/19/2015,7:02,7:17,Slough Mouth,DUNL,1,,,"MH, JN",-119.881645,34.409806
11/19/2015,7:02,7:17,Slough Mouth,DUNL,1,,,"MH, JN",-119.881645,34.409806
11/19/2015,7:02,7:17,Slough Mouth,DUNL,1,,,"MH, JN",-119.881506,34.409638
11/19/2015,7:02,7:17,Slough Mouth,DUNL,1,,,"MH, JN",-119.88142,34.41024
11/19/2015,7:02,7:17,Slough Mouth,DUNL,1,,1 dunlin had oil,"MH, JN",-119.88142,34.41024
11/19/2015,7:02,7:17,Slough Mouth,GBHE,1,,,"MH, JN",-119.880621,34.40978
11/19/2015,7:02,7:17,Slough Mouth,GBHE,1,,,"MH, JN",-119.880621,34.40978
11/19/2015,7:02,7:17,Slough Mouth,HOFI,1,,,"MH, JN",-119.880621,34.40978
11/19/2015,7:02,7:17,Slough Mouth,HOFI,1,,,"MH, JN",-119.880621,34.40978
11/19/2015,7:02,7:17,Slough Mouth,HOFI,1,,,"MH, JN",-119.880621,34.40978
11/19/2015,7:02,7:17,Slough Mouth,HOFI,1,,,"MH, JN",-119.880621,34.40978
11/19/2015,7:02,7:17,Slough Mouth,RBME,1,,,"MH, JN",-119.880621,34.40978
11/19/2015,7:02,7:17,Slough Mouth,SAPH,1,,,"MH, JN",-119.880621,34.40978
11/19/2015,7:02,7:17,Slough Mouth,SNEG,1,,,"MH, JN",-119.880621,34.40978
11/19/2015,7:02,7:17,Slough Mouth,SNPL,1,,,"MH, JN",-119.881645,34.409806
11/19/2015,7:02,7:17,Slough Mouth,SNPL,1,,,"MH, JN",-119.881645,34.409806
11/19/2015,7:02,7:17,Slough Mouth,SNPL,1,,,"MH, JN",-119.881645,34.409806
11/19/2015,7:02,7:17,Slough Mouth,SNPL,1,,,"MH, JN",-119.881645,34.409806
11/19/2015,7:02,7:17,Slough Mouth,SNPL,1,,,"MH, JN",-119.881645,34.409806
11/19/2015,7:02,7:17,Slough Mouth,SNPL,1,,,"MH, JN",-119.881645,34.409806
11/19/2015,7:02,7:17,Slough Mouth,SNPL,1,,,"MH, JN",-119.881645,34.409806
11/19/2015,7:02,7:17,Slough Mouth,SNPL,1,,,"MH, JN",-119.881506,34.409638
11/19/2015,7:02,7:17,Slough Mouth,SNPL,1,,,"MH, JN",-119.881506,34.409638
11/19/2015,7:02,7:17,Slough Mouth,SNPL,1,,,"MH, JN",-119.881506,34.409638
11/19/2015,7:02,7:17,Slough Mouth,SNPL,1,,,"MH, JN",-119.881506,34.409638
11/19/2015,7:02,7:17,Slough Mouth,SNPL,1,,,"MH, JN",-119.881506,34.409638
11/19/2015,7:02,7:17,Slough Mouth,SNPL,1,,,"MH, JN",-119.881506,34.409638
11/19/2015,7:02,7:17,Slough Mouth,SNPL,1,,,"MH, JN",-119.88142,34.41024
11/19/2015,7:02,7:17,Slough Mouth,SNPL,1,,,"MH, JN",-119.88142,34.41024
11/19/2015,7:02,7:17,Slough Mouth,SNPL,1,,,"MH, JN",-119.88142,34.41024
11/19/2015,8:43,8:51,Sycamore,ANHU,1,,,"MH, JN",-119.87803,34.416603
11/19/2015,8:43,8:51,Sycamore,ANHU,1,,,"MH, JN",-119.87803,34.416603
11/19/2015,8:43,8:51,Sycamore,BGGN,1,,,"MH, JN",-119.877921,34.416611
11/19/2015,8:43,8:51,Sycamore,BUSH,1,,,"MH, JN",-119.87778,34.416583
11/19/2015,8:43,8:51,Sycamore,BUSH,1,,,"MH, JN",-119.87778,34.416583
11/19/2015,8:43,8:51,Sycamore,BUSH,1,,,"MH, JN",-119.87778,34.416583
11/19/2015,8:43,8:51,Sycamore,BUSH,1,,,"MH, JN",-119.87778,34.416583
11/19/2015,8:43,8:51,Sycamore,BUSH,1,,,"MH, JN",-119.87778,34.416583
11/19/2015,8:43,8:51,Sycamore,CALT,1,,,"MH, JN",-119.8778,34.416689
11/19/2015,8:43,8:51,Sycamore,HETH,1,,,"MH, JN",-119.877675,34.416212
11/19/2015,8:43,8:51,Sycamore,HOFI,1,,,"MH, JN",-119.87778,34.416583
11/19/2015,8:43,8:51,Sycamore,HOFI,1,,,"MH, JN",-119.87778,34.416583
11/19/2015,8:43,8:51,Sycamore,HOWR,1,,,"MH, JN",-119.877675,34.416212
11/19/2015,8:43,8:51,Sycamore,OATI,1,,,"MH, JN",-119.877597,34.416894
11/19/2015,8:43,8:51,Sycamore,OCWA,1,,,"MH, JN",-119.877946,34.416517
11/19/2015,8:14,8:42,West Side,AMKE,1,FO,,"MH, JN",-119.87871,34.414206
11/19/2015,8:14,8:42,West Side,ANHU,1,,,"MH, JN",-119.87783,34.413934
11/19/2015,8:14,8:42,West Side,BLPH,1,,,"MH, JN",-119.877772,34.414989
11/19/2015,8:14,8:42,West Side,CALT,1,,,"MH, JN",-119.877978,34.414816
11/19/2015,8:14,8:42,West Side,COHA,1,FO,,"MH, JN",-119.87871,34.414206
11/19/2015,8:14,8:42,West Side,HETH,1,,,"MH, JN",-119.877978,34.414816
11/19/2015,8:14,8:42,West Side,HOFI,1,,,"MH, JN",-119.878148,34.414672
11/19/2015,8:14,8:42,West Side,HOFI,1,,,"MH, JN",-119.878148,34.414672
11/19/2015,8:14,8:42,West Side,HOFI,1,,,"MH, JN",-119.878148,34.414672
11/19/2015,8:14,8:42,West Side,HOFI,1,,,"MH, JN",-119.877197,34.415706
11/19/2015,8:14,8:42,West Side,HOFI,1,,,"MH, JN",-119.877197,34.415706
11/19/2015,8:14,8:42,West Side,HOFI,1,,,"MH, JN",-119.877197,34.415706
11/19/2015,8:14,8:42,West Side,HOFI,1,,,"MH, JN",-119.877197,34.415706
11/19/2015,8:14,8:42,West Side,HOFI,1,,,"MH, JN",-119.877197,34.415706
11/19/2015,8:14,8:42,West Side,HOWR,1,,,"MH, JN",-119.877978,34.414816
11/19/2015,8:14,8:42,West Side,MERL,1,FO,,"MH, JN",-119.87871,34.414206
11/19/2015,8:14,8:42,West Side,NOFL,1,,,"MH, JN",-119.877978,34.414816
11/19/2015,8:14,8:42,West Side,RCKI,1,,,"MH, JN",-119.878659,34.414545
11/19/2015,8:14,8:42,West Side,RCKI,1,,,"MH, JN",-119.878659,34.414545
11/19/2015,8:14,8:42,West Side,TRES,1,,,"MH, JN",-119.878888,34.414386
11/19/2015,8:14,8:42,West Side,TRES,1,,,"MH, JN",-119.878888,34.414386
11/19/2015,8:14,8:42,West Side,WREN,1,S,,"MH, JN",-119.878337,34.414549
11/19/2015,8:06,8:13,Willows,ANHU,1,,,"MH, JN",-119.878233,34.412963
11/19/2015,8:06,8:13,Willows,ANHU,1,,,"MH, JN",-119.878255,34.412908
11/19/2015,8:06,8:13,Willows,ANHU,1,,,"MH, JN",-119.878255,34.412908
11/19/2015,8:06,8:13,Willows,BLPH,1,,,"MH, JN",-119.877885,34.412945
11/19/2015,8:06,8:13,Willows,CALT,1,,,"MH, JN",-119.878255,34.412908
11/19/2015,8:06,8:13,Willows,CATH,1,,,"MH, JN",-119.878255,34.412908
11/19/2015,8:06,8:13,Willows,HOFI,1,,,"MH, JN",-119.878233,34.412963
11/19/2015,8:06,8:13,Willows,HOFI,1,,,"MH, JN",-119.878233,34.412963
11/19/2015,8:06,8:13,Willows,HOFI,1,,,"MH, JN",-119.878233,34.412963
11/19/2015,8:06,8:13,Willows,RCKI,1,,,"MH, JN",-119.877968,34.412874
12/17/2015,7:39,7:47,Beach North,.,0,,No bird species observed in this survey,"MH, JN",.,.
12/17/2015,7:24,7:34,Beach South,SEPL,1,,,"MH, JN",-119.879682,34.407651
12/17/2015,7:24,7:34,Beach South,SEPL,1,,,"MH, JN",-119.879682,34.407651
12/17/2015,7:24,7:34,Beach South,SNPL,1,,,"MH, JN",-119.880829,34.409137
12/17/2015,7:24,7:34,Beach South,SNPL,1,,,"MH, JN",-119.880829,34.409137
12/17/2015,7:24,7:34,Beach South,YRWA,1,,,"MH, JN",-119.880405,34.409127
12/17/2015,7:24,7:34,Beach South,YRWA,1,,,"MH, JN",-119.880405,34.409127
12/17/2015,7:24,7:34,Beach South,YRWA,1,,,"MH, JN",-119.880405,34.409127
12/17/2015,8:05,8:17,Cypress,ANHU,1,,,"MH, JN",-119.878778,34.41284
12/17/2015,8:05,8:17,Cypress,CALT,1,,,"MH, JN",-119.881195,34.412845
12/17/2015,8:05,8:17,Cypress,CALT,1,,,"MH, JN",-119.881195,34.412845
12/17/2015,8:05,8:17,Cypress,CALT,1,,,"MH, JN",-119.881195,34.412845
12/17/2015,8:05,8:17,Cypress,CALT,1,,,"MH, JN",-119.879863,34.413024
12/17/2015,8:05,8:17,Cypress,CALT,1,,,"MH, JN",-119.878924,34.412837
12/17/2015,8:05,8:17,Cypress,CALT,1,,,"MH, JN",-119.878778,34.41284
12/17/2015,8:05,8:17,Cypress,COYE,1,,,"MH, JN",-119.879799,34.413128
12/17/2015,8:05,8:17,Cypress,HOFI,1,,,"MH, JN",-119.881195,34.412845
12/17/2015,8:05,8:17,Cypress,HOFI,1,,,"MH, JN",-119.881195,34.412845
12/17/2015,8:05,8:17,Cypress,HOFI,1,,,"MH, JN",-119.881195,34.412845
12/17/2015,8:05,8:17,Cypress,HOFI,1,,,"MH, JN",-119.879576,34.413177
12/17/2015,8:05,8:17,Cypress,HOFI,1,,,"MH, JN",-119.879576,34.413177
12/17/2015,8:05,8:17,Cypress,HOFI,1,,,"MH, JN",-119.879576,34.413177
12/17/2015,8:05,8:17,Cypress,HOFI,1,,,"MH, JN",-119.879576,34.413177
12/17/2015,8:05,8:17,Cypress,HOFI,1,,,"MH, JN",-119.879445,34.413094
12/17/2015,8:05,8:17,Cypress,HOFI,1,,,"MH, JN",-119.879445,34.413094
12/17/2015,8:05,8:17,Cypress,HOFI,1,,,"MH, JN",-119.879445,34.413094
12/17/2015,8:05,8:17,Cypress,HOFI,1,,,"MH, JN",-119.879445,34.413094
12/17/2015,8:05,8:17,Cypress,HOFI,1,,,"MH, JN",-119.879445,34.413094
12/17/2015,8:05,8:17,Cypress,HOFI,1,,,"MH, JN",-119.879445,34.413094
12/17/2015,8:05,8:17,Cypress,HOFI,1,,,"MH, JN",-119.879445,34.413094
12/17/2015,8:05,8:17,Cypress,HOFI,1,,,"MH, JN",-119.879445,34.413094
12/17/2015,8:05,8:17,Cypress,HOFI,1,,,"MH, JN",-119.879445,34.413094
12/17/2015,8:05,8:17,Cypress,HOFI,1,,,"MH, JN",-119.879445,34.413094
12/17/2015,8:05,8:17,Cypress,HOFI,1,,,"MH, JN",-119.879445,34.413094
12/17/2015,8:05,8:17,Cypress,HOFI,1,,,"MH, JN",-119.879445,34.413094
12/17/2015,8:05,8:17,Cypress,HOFI,1,,,"MH, JN",-119.879445,34.413094
12/17/2015,8:05,8:17,Cypress,HOFI,1,,,"MH, JN",-119.879445,34.413094
12/17/2015,8:05,8:17,Cypress,HOFI,1,,,"MH, JN",-119.879445,34.413094
12/17/2015,8:05,8:17,Cypress,HOFI,1,,,"MH, JN",-119.879445,34.413094
12/17/2015,8:05,8:17,Cypress,HOFI,1,,,"MH, JN",-119.879445,34.413094
12/17/2015,8:05,8:17,Cypress,HOFI,1,,,"MH, JN",-119.879445,34.413094
12/17/2015,8:05,8:17,Cypress,HOFI,1,,,"MH, JN",-119.879445,34.413094
12/17/2015,8:05,8:17,Cypress,HOFI,1,,,"MH, JN",-119.879445,34.413094
12/17/2015,8:05,8:17,Cypress,HOFI,1,,,"MH, JN",-119.879445,34.413094
12/17/2015,8:05,8:17,Cypress,HOFI,1,,,"MH, JN",-119.879445,34.413094
12/17/2015,8:05,8:17,Cypress,HOFI,1,,,"MH, JN",-119.879445,34.413094
12/17/2015,8:05,8:17,Cypress,HOFI,1,,,"MH, JN",-119.879445,34.413094
12/17/2015,8:05,8:17,Cypress,HOFI,1,,,"MH, JN",-119.879445,34.413094
12/17/2015,8:05,8:17,Cypress,HOFI,1,,,"MH, JN",-119.879445,34.413094
12/17/2015,8:05,8:17,Cypress,HOFI,1,,,"MH, JN",-119.879445,34.413094
12/17/2015,8:05,8:17,Cypress,HOFI,1,,,"MH, JN",-119.879445,34.413094
12/17/2015,8:05,8:17,Cypress,HOFI,1,,,"MH, JN",-119.879445,34.413094
12/17/2015,8:05,8:17,Cypress,HOFI,1,,,"MH, JN",-119.879445,34.413094
12/17/2015,8:05,8:17,Cypress,NOHA,1,JUV,,"MH, JN",-119.880085,34.413254
12/17/2015,8:05,8:17,Cypress,SOSP,1,,,"MH, JN",-119.881195,34.412845
12/17/2015,8:05,8:17,Cypress,SOSP,1,,,"MH, JN",-119.879863,34.413024
12/17/2015,8:05,8:17,Cypress,SOSP,1,,,"MH, JN",-119.879576,34.413177
12/17/2015,8:05,8:17,Cypress,SSHA,1,,,"MH, JN",-119.8785,34.412778
12/17/2015,8:05,8:17,Cypress,WCSP,1,,,"MH, JN",-119.881195,34.412845
12/17/2015,8:05,8:17,Cypress,WCSP,1,,,"MH, JN",-119.879445,34.413094
12/17/2015,8:05,8:17,Cypress,WCSP,1,,,"MH, JN",-119.879445,34.413094
12/17/2015,8:05,8:17,Cypress,WCSP,1,,,"MH, JN",-119.879445,34.413094
12/17/2015,8:05,8:17,Cypress,WCSP,1,,,"MH, JN",-119.879445,34.413094
12/17/2015,8:05,8:17,Cypress,WCSP,1,,,"MH, JN",-119.879445,34.413094
12/17/2015,8:05,8:17,Cypress,WCSP,1,,,"MH, JN",-119.879445,34.413094
12/17/2015,8:05,8:17,Cypress,WCSP,1,,,"MH, JN",-119.879445,34.413094
12/17/2015,8:05,8:17,Cypress,WCSP,1,,,"MH, JN",-119.879445,34.413094
12/17/2015,7:57,8:05,Dune Pond,ANHU,1,,,"MH, JN",-119.881632,34.413369
12/17/2015,7:57,8:05,Dune Pond,BGGN,1,,,"MH, JN",-119.881257,34.413879
12/17/2015,7:57,8:05,Dune Pond,CALT,1,,,"MH, JN",-119.881974,34.413207
12/17/2015,7:57,8:05,Dune Pond,CALT,1,,,"MH, JN",-119.881974,34.413207
12/17/2015,7:57,8:05,Dune Pond,CALT,1,,,"MH, JN",-119.881873,34.413115
12/17/2015,7:57,8:05,Dune Pond,CALT,1,,,"MH, JN",-119.881873,34.413115
12/17/2015,7:57,8:05,Dune Pond,CALT,1,,,"MH, JN",-119.881405,34.41365
12/17/2015,7:57,8:05,Dune Pond,CATH,1,,,"MH, JN",-119.881974,34.413207
12/17/2015,7:57,8:05,Dune Pond,CATH,1,,,"MH, JN",-119.881974,34.413207
12/17/2015,7:57,8:05,Dune Pond,CATH,1,,,"MH, JN",-119.881873,34.413115
12/17/2015,7:57,8:05,Dune Pond,COYE,1,,,"MH, JN",-119.881873,34.413115
12/17/2015,7:57,8:05,Dune Pond,COYE,1,,,"MH, JN",-119.881873,34.413115
12/17/2015,7:57,8:05,Dune Pond,COYE,1,,,"MH, JN",-119.881873,34.413115
12/17/2015,7:57,8:05,Dune Pond,COYE,1,,,"MH, JN",-119.881579,34.413232
12/17/2015,7:57,8:05,Dune Pond,COYE,1,,,"MH, JN",-119.881384,34.4133
12/17/2015,7:57,8:05,Dune Pond,COYE,1,,,"MH, JN",-119.881603,34.413427
12/17/2015,7:57,8:05,Dune Pond,HOWR,1,,,"MH, JN",-119.881632,34.413369
12/17/2015,7:57,8:05,Dune Pond,NUWO,1,,,"MH, JN",-119.881384,34.4133
12/17/2015,9:09,9:58,Oak Restoration,AMCR,1,FO,,"MH, JN",-119.88165,34.417586
12/17/2015,9:09,9:58,Oak Restoration,AMCR,1,FO,,"MH, JN",-119.88165,34.417586
12/17/2015,9:09,9:58,Oak Restoration,AMCR,1,FO,,"MH, JN",-119.88165,34.417586
12/17/2015,9:09,9:58,Oak Restoration,AMCR,1,FO,,"MH, JN",-119.88165,34.417586
12/17/2015,9:09,9:58,Oak Restoration,AMCR,1,FO,,"MH, JN",-119.88165,34.417586
12/17/2015,9:09,9:58,Oak Restoration,AMCR,1,FO,,"MH, JN",-119.88165,34.417586
12/17/2015,9:09,9:58,Oak Restoration,AMCR,1,FO,,"MH, JN",-119.88165,34.417586
12/17/2015,9:09,9:58,Oak Restoration,AMCR,1,FO,,"MH, JN",-119.88165,34.417586
12/17/2015,9:09,9:58,Oak Restoration,AMCR,1,FO,,"MH, JN",-119.88165,34.417586
12/17/2015,9:09,9:58,Oak Restoration,AMCR,1,FO,,"MH, JN",-119.88165,34.417586
12/17/2015,9:09,9:58,Oak Restoration,AMCR,1,FO,,"MH, JN",-119.88165,34.417586
12/17/2015,9:09,9:58,Oak Restoration,AMCR,1,FO,,"MH, JN",-119.88165,34.417586
12/17/2015,9:09,9:58,Oak Restoration,AMCR,1,FO,,"MH, JN",-119.88165,34.417586
12/17/2015,9:09,9:58,Oak Restoration,AMCR,1,FO,,"MH, JN",-119.88165,34.417586
12/17/2015,9:09,9:58,Oak Restoration,AMCR,1,FO,,"MH, JN",-119.88165,34.417586
12/17/2015,9:09,9:58,Oak Restoration,AMCR,1,FO,,"MH, JN",-119.88165,34.417586
12/17/2015,9:09,9:58,Oak Restoration,AMCR,1,FO,,"MH, JN",-119.88165,34.417586
12/17/2015,9:09,9:58,Oak Restoration,AMCR,1,FO,,"MH, JN",-119.88165,34.417586
12/17/2015,9:09,9:58,Oak Restoration,AMCR,1,FO,,"MH, JN",-119.88165,34.417586
12/17/2015,9:09,9:58,Oak Restoration,AMCR,1,FO,,"MH, JN",-119.88165,34.417586
12/17/2015,9:09,9:58,Oak Restoration,AMCR,1,FO,,"MH, JN",-119.88165,34.417586
12/17/2015,9:09,9:58,Oak Restoration,AMCR,1,FO,,"MH, JN",-119.88165,34.417586
12/17/2015,9:09,9:58,Oak Restoration,AMCR,1,FO,,"MH, JN",-119.88165,34.417586
12/17/2015,9:09,9:58,Oak Restoration,AMCR,1,FO,,"MH, JN",-119.88165,34.417586
12/17/2015,9:09,9:58,Oak Restoration,AMCR,1,FO,,"MH, JN",-119.88165,34.417586
12/17/2015,9:09,9:58,Oak Restoration,AMCR,1,FO,,"MH, JN",-119.879384,34.417436
12/17/2015,9:09,9:58,Oak Restoration,AMCR,1,FO,,"MH, JN",-119.879384,34.417436
12/17/2015,9:09,9:58,Oak Restoration,AMCR,1,FO,,"MH, JN",-119.879384,34.417436
12/17/2015,9:09,9:58,Oak Restoration,AMCR,1,,,"MH, JN",-119.877901,34.417134
12/17/2015,9:09,9:58,Oak Restoration,AMCR,1,,,"MH, JN",-119.877901,34.417134
12/17/2015,9:09,9:58,Oak Restoration,ANHU,1,,,"MH, JN",-119.88102,34.416746
12/17/2015,9:09,9:58,Oak Restoration,ANHU,1,,,"MH, JN",-119.881255,34.417018
12/17/2015,9:09,9:58,Oak Restoration,BEWR,1,,,"MH, JN",-119.880513,34.417448
12/17/2015,9:09,9:58,Oak Restoration,BGGN,1,,,"MH, JN",-119.877986,34.417315
12/17/2015,9:09,9:58,Oak Restoration,BLPH,1,,,"MH, JN",-119.879275,34.41735
12/17/2015,9:09,9:58,Oak Restoration,CALT,1,,,"MH, JN",-119.880513,34.417448
12/17/2015,9:09,9:58,Oak Restoration,CALT,1,,,"MH, JN",-119.880513,34.417448
12/17/2015,9:09,9:58,Oak Restoration,CALT,1,,,"MH, JN",-119.880902,34.41746
12/17/2015,9:09,9:58,Oak Restoration,CALT,1,,,"MH, JN",-119.877901,34.417134
12/17/2015,9:09,9:58,Oak Restoration,CALT,1,,,"MH, JN",-119.877901,34.417134
12/17/2015,9:09,9:58,Oak Restoration,CALT,1,,,"MH, JN",-119.877901,34.417134
12/17/2015,9:09,9:58,Oak Restoration,CALT,1,,,"MH, JN",-119.877901,34.417134
12/17/2015,9:09,9:58,Oak Restoration,CALT,1,,,"MH, JN",-119.877901,34.417134
12/17/2015,9:09,9:58,Oak Restoration,CALT,1,,,"MH, JN",-119.877901,34.417134
12/17/2015,9:09,9:58,Oak Restoration,CATH,1,,,"MH, JN",-119.879959,34.415985
12/17/2015,9:09,9:58,Oak Restoration,COYE,1,,,"MH, JN",-119.880802,34.416286
12/17/2015,9:09,9:58,Oak Restoration,GCSP,1,,,"MH, JN",-119.880513,34.417448
12/17/2015,9:09,9:58,Oak Restoration,GCSP,1,,,"MH, JN",-119.880902,34.41746
12/17/2015,9:09,9:58,Oak Restoration,GCSP,1,,,"MH, JN",-119.877776,34.417078
12/17/2015,9:09,9:58,Oak Restoration,GCSP,1,,,"MH, JN",-119.877776,34.417078
12/17/2015,9:09,9:58,Oak Restoration,GCSP,1,,,"MH, JN",-119.877776,34.417078
12/17/2015,9:09,9:58,Oak Restoration,GCSP,1,,,"MH, JN",-119.877776,34.417078
12/17/2015,9:09,9:58,Oak Restoration,HOFI,1,,,"MH, JN",-119.880513,34.417448
12/17/2015,9:09,9:58,Oak Restoration,HOFI,1,,,"MH, JN",-119.880513,34.417448
12/17/2015,9:09,9:58,Oak Restoration,HOFI,1,,,"MH, JN",-119.8801,34.417448
12/17/2015,9:09,9:58,Oak Restoration,HOFI,1,,,"MH, JN",-119.8801,34.417448
12/17/2015,9:09,9:58,Oak Restoration,HOFI,1,,,"MH, JN",-119.8801,34.417448
12/17/2015,9:09,9:58,Oak Restoration,HOFI,1,,,"MH, JN",-119.8801,34.417448
12/17/2015,9:09,9:58,Oak Restoration,HOFI,1,,,"MH, JN",-119.880483,34.415873
12/17/2015,9:09,9:58,Oak Restoration,HOFI,1,,,"MH, JN",-119.879959,34.415985
12/17/2015,9:09,9:58,Oak Restoration,HOFI,1,,,"MH, JN",-119.879959,34.415985
12/17/2015,9:09,9:58,Oak Restoration,HOFI,1,,,"MH, JN",-119.879959,34.415985
12/17/2015,9:09,9:58,Oak Restoration,HOFI,1,,,"MH, JN",-119.879959,34.415985
12/17/2015,9:09,9:58,Oak Restoration,HOFI,1,,,"MH, JN",-119.879959,34.415985
12/17/2015,9:09,9:58,Oak Restoration,HOFI,1,,,"MH, JN",-119.879959,34.415985
12/17/2015,9:09,9:58,Oak Restoration,HOFI,1,,,"MH, JN",-119.879959,34.415985
12/17/2015,9:09,9:58,Oak Restoration,SAPH,1,,,"MH, JN",-119.879207,34.416778
12/17/2015,9:09,9:58,Oak Restoration,SAVS,1,,,"MH, JN",-119.879384,34.417436
12/17/2015,9:09,9:58,Oak Restoration,SAVS,1,,,"MH, JN",-119.879384,34.417436
12/17/2015,9:09,9:58,Oak Restoration,SOSP,1,,,"MH, JN",-119.880902,34.41746
12/17/2015,9:09,9:58,Oak Restoration,UAHA,1,,,"MH, JN",-119.878161,34.417207
12/17/2015,9:09,9:58,Oak Restoration,WCSP,1,,,"MH, JN",-119.877986,34.417315
12/17/2015,9:09,9:58,Oak Restoration,WCSP,1,,,"MH, JN",-119.877986,34.417315
12/17/2015,9:09,9:58,Oak Restoration,WCSP,1,,,"MH, JN",-119.877986,34.417315
12/17/2015,9:09,9:58,Oak Restoration,WEBL,1,,,"MH, JN",-119.880902,34.41746
12/17/2015,9:09,9:58,Oak Restoration,WEBL,1,,,"MH, JN",-119.880902,34.41746
12/17/2015,9:09,9:58,Oak Restoration,WEBL,1,,,"MH, JN",-119.877901,34.417134
12/17/2015,9:09,9:58,Oak Restoration,WEBL,1,,,"MH, JN",-119.877901,34.417134
12/17/2015,9:09,9:58,Oak Restoration,WESJ,1,,,"MH, JN",-119.880513,34.417448
12/17/2015,9:09,9:58,Oak Restoration,WREN,1,,,"MH, JN",-119.879714,34.417385
12/17/2015,9:09,9:58,Oak Restoration,YRWA,1,,,"MH, JN",-119.8801,34.417448
12/17/2015,9:09,9:58,Oak Restoration,YRWA,1,,,"MH, JN",-119.877986,34.417315
12/17/2015,7:34,7:39,Slough Mouth,DCCO,1,,,"MH, JN",-119.880823,34.409984
12/17/2015,7:34,7:39,Slough Mouth,DCCO,1,,,"MH, JN",-119.880823,34.409984
12/17/2015,7:34,7:39,Slough Mouth,DCCO,1,,,"MH, JN",-119.880823,34.409984
12/17/2015,7:34,7:39,Slough Mouth,DCCO,1,,,"MH, JN",-119.880823,34.409984
12/17/2015,7:34,7:39,Slough Mouth,DCCO,1,,,"MH, JN",-119.880823,34.409984
12/17/2015,7:34,7:39,Slough Mouth,DCCO,1,,,"MH, JN",-119.880823,34.409984
12/17/2015,7:34,7:39,Slough Mouth,DCCO,1,,,"MH, JN",-119.880823,34.409984
12/17/2015,7:34,7:39,Slough Mouth,DCCO,1,,,"MH, JN",-119.880823,34.409984
12/17/2015,7:34,7:39,Slough Mouth,DCCO,1,,,"MH, JN",-119.880823,34.409984
12/17/2015,7:34,7:39,Slough Mouth,GREG,1,,,"MH, JN",-119.880326,34.409879
12/17/2015,7:34,7:39,Slough Mouth,MAGO,1,,,"MH, JN",-119.880823,34.409984
12/17/2015,7:34,7:39,Slough Mouth,WILL,1,,,"MH, JN",-119.880823,34.409984
12/17/2015,8:47,9:09,Sycamore,ANHU,1,,,"MH, JN",-119.877668,34.416351
12/17/2015,8:47,9:09,Sycamore,ANHU,1,,,"MH, JN",-119.87681,34.415928
12/17/2015,8:47,9:09,Sycamore,HAWO,1,,,"MH, JN",-119.877591,34.416927
12/17/2015,8:47,9:09,Sycamore,HOFI,1,,,"MH, JN",-119.877738,34.416417
12/17/2015,8:47,9:09,Sycamore,HOFI,1,,,"MH, JN",-119.877738,34.416417
12/17/2015,8:47,9:09,Sycamore,HOFI,1,,,"MH, JN",-119.877738,34.416417
12/17/2015,8:47,9:09,Sycamore,HOFI,1,,,"MH, JN",-119.877738,34.416417
12/17/2015,8:47,9:09,Sycamore,HOFI,1,,,"MH, JN",-119.877698,34.416562
12/17/2015,8:47,9:09,Sycamore,HOFI,1,,,"MH, JN",-119.877698,34.416562
12/17/2015,8:47,9:09,Sycamore,HOFI,1,,,"MH, JN",-119.877698,34.416562
